,Log,Conta,Data,Pag.,Link,ID,Tipo,Nome,Registro,Município,Distância,DAEE Nº,Data_Protocolo,Finalidade,Tipo_serviço,Local,Latitude,Longitude,Volume,[Volume],Vazão,[Vazão]¹,[Vazão]²,Prazo,[Prazo],Nº_Requerimento,Diretoria,Nº_Extrato,Status,Data de abertura,Nome empresarial,Título do estabelecimento,Porte,Código 1,Código 2,Código 3,Logradouro,Número,CEP,Bairro/Distrito,Município.1,UF,E-mail,Telefone,Ente,Situação cadastral,Data situação,Motivo situação,Situação especial,Data situação especial,Índice do Cliente com este CNPJ,vendedor:CNPJ,Índice do Cliente com este Nome,vendedor:RS,Disparo,Status.1,Contagem,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77
1360,2019-11-07 19:09:06,0,2019-09-04 00:00:00,55,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/04/exec1/pdf/pg_0055.pdf,20190904_OUT_4,OUT,IBIS AGRÁRIA LTDA,13.504.053/0003-53,TUIUTI,60.0,DAEE 9827951,-,rural e doméstico,Captação Subterrânea,Aquífero Cristalino Fraturado,"22°48'27.629""","46°40'11.518""",16,m³,-,-,-,60,meses,20190011743-RQ0,-,4703/19,Processado!,2013-10-16 00:00:00,IBIS AGRARIA LTDA,********,DEMAIS,01.51-2-02 - Criação de bovinos para leite ,01.33-4-99 - Cultivo de frutas de lavoura permanente não especificadas anteriormente ,206-2 - Sociedade Empresária Limitada,ROD BENEVEDUTO MORETO,S/N.,12.930-000,LIMA RICO,TUIUTI,SP,guilherme@corvoadvogados.com.br,(11) 5575-6411,*****,ATIVA,2013-10-16 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1361,2019-11-07 19:09:06,0,2019-09-04 00:00:00,55,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/04/exec1/pdf/pg_0055.pdf,20190904_OUT_4,OUT,IBIS AGRÁRIA LTDA,13.504.053/0003-53,TUIUTI,60.0,DAEE 9827951,-,rural e doméstico,Captação Subterrânea,Aquífero Cristalino Fraturado,"22°48'27.190""","46°40'13.055""",22.4,m³,-,-,-,60,meses,20190011743-G3S,-,4703/19,Processado!,2013-10-16 00:00:00,IBIS AGRARIA LTDA,********,DEMAIS,01.51-2-02 - Criação de bovinos para leite ,01.33-4-99 - Cultivo de frutas de lavoura permanente não especificadas anteriormente ,206-2 - Sociedade Empresária Limitada,ROD BENEVEDUTO MORETO,S/N.,12.930-000,LIMA RICO,TUIUTI,SP,guilherme@corvoadvogados.com.br,(11) 5575-6411,*****,ATIVA,2013-10-16 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1362,2019-11-07 19:09:06,1,2019-09-04 00:00:00,55,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/04/exec1/pdf/pg_0055.pdf,20190904_OUT_5,OUT,SÃO PAULO SECRETARIA DA ADMINISTRAÇÃO PENITENCIÁRIA,96.291.141/0001-80,REGISTRO,260.0,DAEE 9500963,-,urbano,Captação Subterrânea,Aquífero Cristalino Fraturado,"24°33'55.460""","47°52'2.320""",422,m³,-,-,-,120,meses,20190005123-KJT,-,4702/19,Processado!,1993-02-01 00:00:00,SAO PAULO SECRETARIA DA ADMINISTRACAO PENITENCIARIA,SECRETARIA DA ADMINISTRACAO PENITENCIARIA - SEDE,DEMAIS,84.24-8-00 - Segurança e ordem pública ,Não informada ,102-3 - Órgão Público do Poder Executivo Estadual ou do Distrito Federal,AV GENERAL ATALIBA LEONEL,556,02.033-000,SANTANA,SAO PAULO,SP,NRESTIVO@SP.GOV.BR,(11) 3206-4876 / (11) 3206-4873,SP,ATIVA,1999-02-27 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1363,2019-11-07 19:09:06,1,2019-09-04 00:00:00,55,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/04/exec1/pdf/pg_0055.pdf,20190904_OUT_6,OUT,SUPERMERCADO SHIBATA LTDA,48.093.892/0010-30,JACAREÍ,141.0,DAEE 9601152,-,urbano,Captação Subterrânea,Aquífero Taubaté,"23°16'43.282""","45°57'0.788""",50,m³,-,-,-,60,meses,20190012157-KGM,-,4717/19,Processado!,2001-02-13 00:00:00,SUPERMERCADO SHIBATA LTDA,********,DEMAIS,"47.11-3-02 - Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados ",56.11-2-01 - Restaurantes e similares ,206-2 - Sociedade Empresária Limitada,AV GETULIO VARGAS,1430,12.305-010,JARDIM PRIMAVERA,JACAREI,SP,NOTAFISCAL@SHIBATA.COM.BR,,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1364,2019-11-07 19:09:06,1,2019-09-04 00:00:00,55,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/04/exec1/pdf/pg_0055.pdf,20190904_OUT_7,OUT,PEDRO JUNIO WATANABE,368.202.578-21,ATIBAIA,64.0,DAEE 9828395,-,irrigação,Captação Superficial,Afluente do Rio Jundiaí,"23°12'44.760""","46°40'53.710""",144,m³,-,-,-,60,meses,20190008480-0NP,-,4719/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1365,2019-11-07 19:09:06,1,2019-09-04 00:00:00,55,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/04/exec1/pdf/pg_0055.pdf,20190904_OUT_8,OUT,"""PAUBA, UM VILAREJO...""",55.559.413/0001-00,SÃO SEBASTIÃO,260.0,DAEE 9608202,-,urbano,Captação Subterrânea,Aquífero Cristalino Fraturado,"23°47'57.500""","45°32'39.200""",20,m³,-,-,-,60,meses,20190014198-D0U,-,4715/19,Processado!,1989-07-05 00:00:00,ASSOCIACAO CONDOMINAL DOS COMPOSSUIDORES DE PAUBA UM VILAREJO,********,DEMAIS,94.30-8-00 - Atividades de associações de defesa de direitos sociais ,94.93-6-00 - Atividades de organizações associativas ligadas à cultura e à arte ,399-9 - Associação Privada,R BRAGANCA PAULISTA,150,11.600-200,PAUBA,SAO SEBASTIAO,SP, ,,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1366,2019-11-07 19:09:06,0,2019-09-04 00:00:00,55,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/04/exec1/pdf/pg_0055.pdf,20190904_OUT_8,OUT,"""PAUBA, UM VILAREJO...""",55.559.413/0001-00,SÃO SEBASTIÃO,260.0,DAEE 9608202,-,urbano,Captação Subterrânea,Aquífero Cristalino Fraturado,"23°48'6.930""","45°32'43.920""",20,m³,-,-,-,60,meses,20190014198-NEY,-,4715/19,Processado!,1989-07-05 00:00:00,ASSOCIACAO CONDOMINAL DOS COMPOSSUIDORES DE PAUBA UM VILAREJO,********,DEMAIS,94.30-8-00 - Atividades de associações de defesa de direitos sociais ,94.93-6-00 - Atividades de organizações associativas ligadas à cultura e à arte ,399-9 - Associação Privada,R BRAGANCA PAULISTA,150,11.600-200,PAUBA,SAO SEBASTIAO,SP, ,,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1367,2019-11-07 19:09:06,1,2019-09-04 00:00:00,55,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/04/exec1/pdf/pg_0055.pdf,20190904_OUT_9,OUT,SUPERMERCADO VILAS BOAS LTDA,60.702.040/0001-07,PORTO FERREIRA,135.0,DAEE 9312884,-,urbano - sanitário,Captação Subterrânea,Aquífero Cristalino Fraturado,"21°51'29.500""","47°28'46.000""",21,m³,-,-,-,60,meses,20190015654-BDQ,-,4721/19,Processado!,1989-06-12 00:00:00,SUPERMERCADO VILAS BOAS LTDA,VILA RICA CENTER,DEMAIS,"47.11-3-02 - Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados ",10.91-1-02 - Fabricação de produtos de padaria e confeitaria com predominância de produção própria ,206-2 - Sociedade Empresária Limitada,R NELSON PEREIRA LOPES,30,13.660-000,CENTRO,PORTO FERREIRA,SP,CONTABIL@VILARICACENTER.COM.BR,(19) 3589-5050 / (19) 3585-2569,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1368,2019-11-07 19:09:10,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_1,DDO,VALDIR SALINA LOPES,105.277.718-05,REGINÓPOLIS,315.0,DAEE 9711030,-,-,Captação Subterrânea,Aquífero Serra Geral,"21°51'32.730""","49°12'48.300""",13.75,m³,-,-,-,,indeterminado,20190015906-2R1,Diretoria de Bacia do Baixo Tietê,326,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1369,2019-11-07 19:09:11,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_10,DDO,FERRARI E FERRAMENTAS LTDAME,28.736.785/0001-84,ITARIRI,235.0,DAEE 9502067,-,-,Desassoreamento,Afluente do Ribeirão do Areado,24°17’47.96”,47°08’40.86”,-,-,-,-,-,-,-,-,BRB,48,Processado!,2017-09-27 00:00:00,FERRARI & FERRAMENTA LTDA,POSTO FAZENDA CARIBO,ME,47.31-8-00 - Comércio varejista de combustíveis para veículos automotores ,47.84-9-00 - Comércio varejista de gás liqüefeito de petróleo (GLP) ,206-2 - Sociedade Empresária Limitada,AV MIGUEL RUFFO,S/N,11.760-000,RAPOSO TAVARES,ITARIRI,SP,SECRETARIA@ADEFCONTABILIDADE.COM.BR,(13) 3278-5900,*****,ATIVA,2017-09-27 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1370,2019-11-07 19:09:11,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_11,DDO,LAÉRCIO BARBOSA LAZARO,109.395.518-02,URÂNIA,505.0,DAEE 9208563,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Diretoria de Bacia do Turvo Grande,364,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1371,2019-11-07 19:09:11,0,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_11,DDO,LAÉRCIO BARBOSA LAZARO,109.395.518-02,URÂNIA,505.0,DAEE 9208563,-,-,-,-,"20°11'29.760""","50°40'37.630""",-,-,-,-,-,,indeterminado,20190016289-N1S,Diretoria de Bacia do Turvo Grande,364,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1372,2019-11-07 19:09:11,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_12,DDO,BRASCOM BRASIL METALÚRGICA EIRELI,06.333.366/0001-69,FERNANDÓPOLIS,470.0,DAEE 9208452,-,-,Captação Subterrânea,Aquífero Bauru,"20°16'35.140""","50°15'55.240""",4,m³,-,-,-,,indeterminado,20190012683-TV8,Diretoria de Bacia do Turvo Grande,365,Processado!,2004-06-21 00:00:00,BRASCOM BRASIL METALURGICA EIRELI,BRASCOM,ME,"28.31-3-00 - Fabricação de tratores agrícolas, peças e acessórios ","46.85-1-00 - Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção ",230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresári,R OSVALDO SANTANA,333,15.600-001,PARQUE INDUSTRIAL I,FERNANDOPOLIS,SP,CAIO@BRASCOMBR.COM.BR,(17) 3442-8000,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1373,2019-11-07 19:09:10,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_2,DDO,WAGNER VALENTIM PEREIRA DE SOUZA,126.649.238-03,MONTE ALEGRE DO SUL,80.0,DAEE 9825585,-,-,Desassoreamento,Curso d'água SNA1 CAMANDUCAIA GRAMINHA R(DA),"22º46'55,8'","46º38'01,4'",-,-,-,-,-,-,-,-,-,-,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1374,2019-11-07 19:09:10,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_3,DDO,CTS  COOPERATIVA DE TRANSPORTES DE SOROCABA E REGIAO,03.615.415/000168,SOROCABA,86.0,DAEE 9824498,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Processado!,2000-01-13 00:00:00,CTS - COOPERATIVA DE TRANSPORTES DE SOROCABA E REGIAO,********,DEMAIS,"49.30-2-02 - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional ","49.30-2-01 - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal. ",214-3 - Cooperativa,ROD RAPOSO TAVARES,SN,18.023-000,CAPUTERA,SOROCABA,SP,PESCI@CTSTRANSPORTES.COM.BR,(15) 3229-4549,*****,ATIVA,2005-08-27 00:00:00, ,********,********,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1375,2019-11-07 19:09:10,0,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_3,DDO,CTS  COOPERATIVA DE TRANSPORTES DE SOROCABA E REGIAO,03.615.415/000168,SOROCABA,86.0,DAEE 9824498,-,-,Poço Local,Aquífero Cristalino,"23º30'51,75'","47º25'20,67'",6.5,m³,-,-,-,-,-,-,-,-,Processado!,2000-01-13 00:00:00,CTS - COOPERATIVA DE TRANSPORTES DE SOROCABA E REGIAO,********,DEMAIS,"49.30-2-02 - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional ","49.30-2-01 - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal. ",214-3 - Cooperativa,ROD RAPOSO TAVARES,SN,18.023-000,CAPUTERA,SOROCABA,SP,PESCI@CTSTRANSPORTES.COM.BR,(15) 3229-4549,*****,ATIVA,2005-08-27 00:00:00, ,********,********,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1376,2019-11-07 19:09:10,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_4,DDO,ASSOCIACAO BENEFICIENTE DOS AMIGOS DO RECANTO RENASCER  ABARR,09.455.850/0002-30,ARAÇOIABA DA SERRA,110.0,DAEE 9817574,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Processado!,2011-04-11 00:00:00,ASSOCIACAO BENEFICENTE DOS AMIGOS DO RECANTO RENASCER - ABARR,RECANTO RENASCER CLINICA ESPECIALIZADA,DEMAIS,"87.11-5-03 - Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes ","87.20-4-99 - Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente ",399-9 - Associação Privada,ROD RAPOSO TAVARES,S/N,18.190-000,DO BARREIRO,ARACOIABA DA SERRA,SP,CONTATO@RECANTORENASCER.COM.BR,(15) 9119-0736,*****,ATIVA,2011-04-11 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1377,2019-11-07 19:09:10,0,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_4,DDO,ASSOCIACAO BENEFICIENTE DOS AMIGOS DO RECANTO RENASCER  ABARR,09.455.850/0002-30,ARAÇOIABA DA SERRA,110.0,DAEE 9817574,-,-,Poço Local,Aquífero Tubarão (Itararé e/ou Tatuí),"23º32'45,20'","47º41'23,41'",3,m³,-,-,-,-,-,-,-,-,Processado!,2011-04-11 00:00:00,ASSOCIACAO BENEFICENTE DOS AMIGOS DO RECANTO RENASCER - ABARR,RECANTO RENASCER CLINICA ESPECIALIZADA,DEMAIS,"87.11-5-03 - Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes ","87.20-4-99 - Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente ",399-9 - Associação Privada,ROD RAPOSO TAVARES,S/N,18.190-000,DO BARREIRO,ARACOIABA DA SERRA,SP,CONTATO@RECANTORENASCER.COM.BR,(15) 9119-0736,*****,ATIVA,2011-04-11 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1378,2019-11-07 19:09:10,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_5,DDO,E M GARDIN APARAS DE PAPEIS LTDA  ME,07.621.580/0001-83,CAMPINAS,0.0,DAEE 9815365,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Processado!,2005-04-20 00:00:00,E. M. GARDIN APARAS DE PAPEIS LTDA,********,ME,46.87-7-01 - Comércio atacadista de resíduos de papel e papelão ,Não informada ,206-2 - Sociedade Empresária Limitada,R DR. JOAO QUIRINO DO NASCIMENTO,218,13.090-570,JD. BOA ESPERANCA,CAMPINAS,SP,esimbolocont@ig.com.br,(19) 7803-6273,*****,ATIVA,2005-04-20 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1379,2019-11-07 19:09:10,0,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_5,DDO,E M GARDIN APARAS DE PAPEIS LTDA  ME,07.621.580/0001-83,CAMPINAS,0.0,DAEE 9815365,-,-,Poço Local,Aquífero Cristalino,"22º52'38,82'","47º2'14,05'",2,m³,-,-,-,-,-,-,-,-,Processado!,2005-04-20 00:00:00,E. M. GARDIN APARAS DE PAPEIS LTDA,********,ME,46.87-7-01 - Comércio atacadista de resíduos de papel e papelão ,Não informada ,206-2 - Sociedade Empresária Limitada,R DR. JOAO QUIRINO DO NASCIMENTO,218,13.090-570,JD. BOA ESPERANCA,CAMPINAS,SP,esimbolocont@ig.com.br,(19) 7803-6273,*****,ATIVA,2005-04-20 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1380,2019-11-07 19:09:10,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_6,DDO,PREFEITURA MUNICIPAL DE RAFARD,44.723.757/0001-89,RAFARD,62.0,DAEE 9800452,-,-,Desassoreamento,Curso d'água ENGENHO D_AGUA COR,"23º05'37,24'","47º36'24,10'",-,-,-,-,-,-,-,-,-,-,Processado!,1974-12-19 00:00:00,MUNICIPIO DE RAFARD,RAFARD GABINETE PREFEITO,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,PC DA INDEPENDENCIA,100,13.370-000,,RAFARD,SP, ,,MUNICÍPIO DE RAFARD,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1381,2019-11-07 19:09:10,0,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_6,DDO,PREFEITURA MUNICIPAL DE RAFARD,44.723.757/0001-89,RAFARD,62.0,DAEE 9800452,-,-,Proteção de Álveo,Curso d'água ENGENHO D_AGUA COR,"23º5'37,24'","47º36'22,32'",-,-,-,-,-,-,-,-,-,-,Processado!,1974-12-19 00:00:00,MUNICIPIO DE RAFARD,RAFARD GABINETE PREFEITO,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,PC DA INDEPENDENCIA,100,13.370-000,,RAFARD,SP, ,,MUNICÍPIO DE RAFARD,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1382,2019-11-07 19:09:10,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_7,DDO,PREFEITURA MUNICIPAL DE LOUVEIRA,46.363.933/0001-44,LOUVEIRA,30.0,DAEE 9807867,-,-,Canalização fechada,Curso d'água SNA1 CARNEIRO COR DO,"23º05'25,7'","46º57'35,2'",-,-,-,-,-,-,-,-,-,-,Processado!,1974-12-19 00:00:00,MUNICIPIO DE LOUVEIRA,********,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R CATHARINA CALSSAVARA CALDANA,451,13.290-000,LEITAO,LOUVEIRA,SP,gabinete@louveira.sp.gov.br,(19) 3878-9700,MUNICÍPIO DE LOUVEIRA,ATIVA,2003-12-12 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1383,2019-11-07 19:09:10,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_8,DDO,LOURENS BENJAMIN VAN DER VEN,968.692.918-53,HOLAMBRA,41.0,DAEE 9809991,-,-,Captação de água superficial,Curso d'água CACHOEIRA RIB DA,"22º37'7,377'","47º2'47,83'",10,m³,-,-,-,-,-,-,-,-,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1384,2019-11-07 19:09:11,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DDO_9,DDO,ARTERIS S.A,09.326.342/0001-70,ATIBAIA,64.0,DAEE 9827428,-,-,Travessia aérea,(Bueiro)  Curso d'água SNA1 ONOFRE/ PINTOS RIB DO(S)(TABOAO RIB DO),"23º07'08,97'","46º34'25,94'",-,-,-,-,-,-,-,-,-,-,Processado!,2008-01-24 00:00:00,AUTOPISTA FERNAO DIAS S.A.,********,DEMAIS,"52.21-4-00 - Concessionárias de rodovias, pontes, túneis e serviços relacionados ",Não informada ,204-6 - Sociedade Anônima Aberta,ROD FERNAO DIAS - BR 381,S/N,37.556-338,IPIRANGA - SETOR INDUSTRIAL,POUSO ALEGRE,MG,MAURICIO.SOUZA@ARTERIS.COM.BR,(35) 3449-6600,*****,ATIVA,2008-01-24 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1385,2019-11-07 19:09:11,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DVI_1,DVI,CÉLIA ROSA BOVI BASSAN (FAZENDA LAGOA),017.248.388-30,,,DAEE 5672/2019,,-,Captação Superficial,Córrego do Gouveia,"22º 17’ 17,462”","48º0’54,92”",-,-,249.88,m3,/h,-,-,-,BBT,133,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1386,2019-11-07 19:09:11,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DVI_2,DVI,FERRANTE & PORTEIRO EMPREENDIMENTOS IMOBILIÁRIOS LTDA,23.838.860/0001-02,CASTILHO,590.0,DAEE 489/2019,,-,Poço Local 001 – Aquífero Serra Geral,,"20º 51’ 22,35”","51º29’50,94”",-,-,30,m3,/h,-,-,-,BBT,136,Processado!,2015-12-14 00:00:00,FERRANTE E PORTEIRO EMPREENDIMENTOS IMOBILIARIOS SPE LTDA.,********,DEMAIS,68.10-2-03 - Loteamento de imóveis próprios ,Não informada ,206-2 - Sociedade Empresária Limitada,R IMIGRANTES,236,13.468-550,JARDIM IPIRANGA,AMERICANA,SP,ASSCONT.CONT@BOL.COM.BR,(19) 3648-4232,*****,ATIVA,2019-03-15 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1387,2019-11-07 19:09:11,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DVI_3,DVI,EVER EXPRESS TRANSPORTES E ARMAZENS GERAIS LTDA,13.982.346/0001-84,CAMPINAS,0.0,-,-,-,Captação de água subterrânea,Aquífero Tubarão (Itararé e/ou Tatuí),"22º54'44,54'","47º10'22,12'",-,-,-,-,-,-,-,-,-,-,Processado!,2011-06-16 00:00:00,EVER EXPRESS TRANSPORTES E ARMAZENS GERAIS LTDA,EVER EXPRESS,DEMAIS,"49.30-2-01 - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal ","49.30-2-02 - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional ",206-2 - Sociedade Empresária Limitada,R PEROLA,200,13.186-546,JARDIM SANTA ESMERALDA,HORTOLANDIA,SP,EDUARDO.GOMES@OSSCONTABILCOM.BR,(11) 2078-6110,*****,ATIVA,2011-06-16 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
1388,2019-11-07 19:09:11,1,2019-09-05 00:00:00,43,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Setembro/05/exec1/pdf/pg_0043.pdf,20190905_DVI_4,DVI,CALIPAL PROJETOS IMOBILIARIOS LTDA,22.103.359/0001-27,ITATIBA,32.0,-,-,-,Travessia aérea,(Bueiro)  Curso d'água sem denominação oficial na bacia do Atibaia,"23º00'18,16'","46º51'15,45'",-,-,-,-,-,-,-,-,-,-,Processado!,2015-03-23 00:00:00,CALIPAL PROJETOS IMOBILIARIOS LTDA.,CALIPAL PROJETOS IMOBILIARIOS LTDA.,DEMAIS,41.10-7-00 - Incorporação de empreendimentos imobiliários ,68.10-2-01 - Compra e venda de imóveis próprios ,206-2 - Sociedade Empresária Limitada,R ALVES GUIMARAES,1120,05.410-002,PINHEIROS,SAO PAULO,SP,CONTABILIDADE@FIBRAEXPERTS.COM.BR,(11) 2832-4400,*****,ATIVA,2015-03-23 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
